,TRAVEL_ID,X_COORD_Mean,Y_COORD_Mean,TRAVEL_START_YMD,TRAVEL_END_YMD,VISIT_AREA_NM,Visit_Latitude,Visit_Longitude,cluster
1830,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,제주동문재래시장,33.51158514,126.5260174,238
1831,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,게스트하우스브릭,33.49768572,126.5200367,238
1832,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,정개,33.49886838,126.5202088,238
1833,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,제이앤클로이,33.25714395,126.1887784,238
1834,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,성산일출봉,33.45913497,126.9405375,238
1835,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,제주승마공원,33.40584186,126.4068736,238
1836,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,뽈살집 제주본점,33.25082854,126.5628473,238
1837,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,제이앤클로이,33.25714395,126.1887784,238
1838,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,하모해변,33.21106494,126.2607532,238
1839,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,굽써,33.49754313,126.4487211,238
1840,d_d001601,33.40588072227053,126.45887316198068,2022-09-22,2022-09-26,게스트하우스브릭,33.49768572,126.5200367,238
1841,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,소노캄 제주,33.30553102,126.7920828,106
1843,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,홍성방,33.220171,126.2516618,106
1844,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,숙소,33.30601259,126.7928947,106
1845,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,이마트 서귀포점,33.2483545,126.5092014,106
1846,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,소노캄 제주,33.30553102,126.7920828,106
1847,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,샤모니리조트,33.26335269,126.5043352,106
1848,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,연돈,33.25889529,126.4071581,106
1849,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,스카이31푸드에비뉴 제주,33.50669983,126.4928767,106
1850,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,와이스토리,33.24671581,126.5776059,106
1851,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,제주국제공항,33.50707896,126.492769,106
1854,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,샤모니리조트,33.26335269,126.5043352,106
1856,d_d001626,33.26635387504963,126.53571997796162,2022-09-22,2022-09-25,산방산,33.2415643,126.3133696,106
1858,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,백패커스홈,33.24726071,126.5589924,40
1859,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,제주동문재래야시장,33.51158875,126.5260174,40
1860,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,스타벅스 제주노형점,33.48763154,126.481847,40
1861,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,제주센트럴시티호텔,33.48576369,126.4871089,40
1862,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,서귀포매일올레시장,33.25015006,126.5632316,40
1863,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,제주국제공항,33.50707896,126.492769,40
1865,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,어반아일랜드호텔,33.48957088,126.4947348,40
1867,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,이중섭미술관,33.24590378,126.564888,40
1869,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,보룡제과,33.44800699,126.9152166,40
1870,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,허니문하우스,33.24415532,126.5787127,40
1871,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,도렐 제주본점,33.44997473,126.9185488,40
1872,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,플레이스캠프제주,33.44994385,126.918209,40
1873,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,플레이스캠프제주,33.44994385,126.918209,40
1874,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,어반아일랜드호텔,33.48957088,126.4947348,40
1875,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,성산스쿠버리조트,33.46094908,126.9335659,40
1876,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,다이소 제주동문시장점,33.51289975,126.5265139,40
1877,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,플레이스캠프제주,33.44994385,126.918209,40
1879,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,꽃가람,33.45090459,126.9149664,40
1880,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,백패커스홈,33.24726071,126.5589924,40
1881,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,플레이스캠프제주,33.44994385,126.918209,40
1882,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,제주국제공항,33.50707896,126.492769,40
1883,d_d001628,33.539488090217546,126.89283044135229,2022-09-24,2022-09-30,말고기연구소,33.51553467,126.5203074,40
1884,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,싱계물공원,33.34351322,126.1738486,254
1885,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,서귀포매일올레시장,33.25015006,126.5632316,254
1886,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,원앤온리,33.23922235,126.3191925,254
1888,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,김녕해수욕장,33.55743886,126.759314,254
1889,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,새별오름,33.36627759,126.3577307,254
1890,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,송악산둘레길,33.19682324,126.2930752,254
1892,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,제주할망밥상,33.23999662,126.3356604,254
1893,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,제주국제공항,33.50707896,126.492769,254
1894,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,제주국제공항,33.50707896,126.492769,254
1895,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,삼합소,33.49730034,126.5298079,254
1896,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,약천사,33.24623622,126.4494585,254
1898,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,성이시돌목장,33.34776988,126.3273211,254
1900,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,한라산아래첫마을,33.32820916,126.3795496,254
1901,d_d001655,33.48459130764845,126.55222767007128,2022-09-23,2022-09-26,카페글렌코,33.43367131,126.7332415,254
1902,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,엘마몽떼빌아파트,33.5171209,126.5398852,25
1904,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,제주국제공항,33.50707896,126.492769,25
1905,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,로그인렌트카,33.50268962,126.4865441,25
1907,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,글라글라하와이,33.21964643,126.2513895,25
1909,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,이마트 제주점,33.51796837,126.5213197,25
1910,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,스누피가든,33.44335922,126.7796675,25
1911,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,어린왕자감귤밭,33.25350482,126.2815275,25
1912,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,뽀로로앤타요테마파크 제주,33.30041823,126.370822,25
1913,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,로그인렌트카,33.50268962,126.4865441,25
1914,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,글라글라하와이,33.21964643,126.2513895,25
1915,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,보름펜션,33.22296068,126.2745085,25
1916,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,제주국제공항,33.50707896,126.492769,25
1917,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,덕승식당,33.21926649,126.2511803,25
1918,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,보름펜션,33.22296068,126.2745085,25
1920,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,보름펜션,33.22296068,126.2745085,25
1921,d_d001661,33.53292838335645,126.50103515072816,2022-10-13,2022-10-18,엘마몽떼빌아파트,33.5171209,126.5398852,25
1922,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,제주호텔더엠,33.2469286,126.5609459,173
1923,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,자구리 해안가,33.24240368,126.568002,173
1924,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,제주호텔더엠,33.2469286,126.5609459,173
1927,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,중문대포주상절리대,33.23799399,126.4260174,173
1928,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,박물관은살아있다 제주중문점,33.25492848,126.408741,173
1929,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,제주호텔더엠,33.2469286,126.5609459,173
1930,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,스타벅스 서귀포올레점,33.24827277,126.5637174,173
1931,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,서귀포매일올레시장,33.25015006,126.5632316,173
1932,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,제주호텔더엠,33.2469286,126.5609459,173
1933,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,제주호텔더엠,33.2469286,126.5609459,173
1934,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,중문색달해수욕장,33.24503815,126.4114987,173
1935,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,네거리식당,33.24849159,126.559291,173
1936,d_d001675,33.28501958080538,126.51076263674359,2022-09-30,2022-10-03,서귀포매일올레시장,33.25015006,126.5632316,173
1937,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,포도호텔 레스토랑,33.31790246,126.387461,42
1939,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,백록집,33.54181199,126.6726417,42
1941,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,소노벨 제주,33.54137664,126.6716679,42
1942,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,히든클리프호텔&네이쳐,33.25477649,126.4025951,42
1944,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,디앤디파트먼트 제주,33.51772313,126.5231886,42
1945,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,비밀의숲,33.45360918,126.7549321,42
1947,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,소노벨 제주,33.54137664,126.6716679,42
1949,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,롯데리아 제주공항국내선탑승점,33.50684518,126.4929232,42
1950,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,히든클리프호텔&네이쳐,33.25477649,126.4025951,42
1951,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,한담해안산책로,33.45932345,126.3104683,42
1952,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,제주국제공항,33.50707896,126.492769,42
1953,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,돈이랑 본점,33.25771083,126.4091086,42
1954,d_d001691,33.51883880013629,126.68819514613287,2022-09-27,2022-09-30,함덕해수욕장,33.54306157,126.6692389,42
1956,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,이오리,33.49865839,126.457917,166
1957,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,지금여기에,33.38923903,126.2313876,166
1960,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,코지하우스,33.39052082,126.2288731,166
1961,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,제주항연안여객터미널,33.51959286,126.5350025,166
1962,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,고고애월,33.46709891,126.3202992,166
1964,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,이순신김밥,33.47810775,126.3558459,166
1965,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,금능포구,33.39007688,126.2282365,166
1967,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,코지하우스,33.39052082,126.2288731,166
1968,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,송악산둘레길,33.19682324,126.2930752,166
1969,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,고내포구,33.46733769,126.3377629,166
1972,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,고고애월,33.46709891,126.3202992,166
1973,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,금능해장국,33.38923904,126.2321173,166
1974,d_d001704,33.47641001146378,126.33147285987677,2022-10-03,2022-10-07,이호테우해수욕장,33.4973768,126.4526908,166
1976,d_d001731,33.47910070294054,126.71840802706734,2022-09-26,2022-09-27,목장카페 밭디,33.40789977,126.7722168,249
1977,d_d001731,33.47910070294054,126.71840802706734,2022-09-26,2022-09-27,비자림,33.49040837,126.8099875,249
1980,d_d001732,33.5348726601997,126.64518234171733,2022-09-27,2022-09-28,삼양해수욕장,33.52586702,126.5855373,59
1983,d_d001732,33.5348726601997,126.64518234171733,2022-09-27,2022-09-28,엔폴리우드,33.54381678,126.6630989,59
1984,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,한림 작은영화관,33.40875758,126.2680786,5
1985,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,윈스카이호텔,33.25309691,126.5084784,5
1986,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,신창풍차해안,33.34534328,126.1776275,5
1987,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,호텔샌드,33.39388856,126.2404729,5
1988,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,하멜,33.47850148,126.4761432,5
1990,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,이호테우해수욕장,33.4973768,126.4526908,5
1991,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,윈스카이호텔,33.25309691,126.5084784,5
1992,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,금오름,33.35457233,126.3058389,5
1993,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,명월국민학교,33.38873775,126.2648717,5
1994,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,런던다락,33.39366006,126.2402599,5
1995,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,윈스카이호텔,33.25309691,126.5084784,5
1996,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,숙소,33.25318304,126.5083946,5
1997,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,뚱보아저씨,33.33065446,126.255367,5
1999,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,낮잠나무,33.39832247,126.2472619,5
2000,d_d001735,33.368516292425426,126.40898362905159,2022-10-04,2022-10-07,협재해수욕장,33.39386608,126.2391575,5
2002,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,그랜드메르호텔제주,33.2396394,126.386162,19
2003,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,퍼시픽리솜 더클리프카페&펍,33.24432939,126.4149199,19
2004,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,파리바게뜨 제주공항점,33.50673187,126.492996,19
2005,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,제주국제공항,33.50707896,126.492769,19
2006,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,홉히워크룸,33.23653691,126.5087589,19
2007,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,숙성도 애월점,33.46353068,126.3095745,19
2010,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,두머니물공원,33.23108158,126.5070449,19
2012,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,그랜드메르호텔제주,33.2396394,126.386162,19
2013,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,온다정,33.39697005,126.243402,19
2014,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,여름문구사,33.52142389,126.8588714,19
2016,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,GS25 예래자스름점,33.25640633,126.4017856,19
2017,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,금오름,33.35457233,126.3058389,19
2018,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,찰스앤바비,33.24591716,126.4294787,19
2019,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,카페글렌코,33.43367131,126.7332415,19
2020,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,퍼시픽리솜 더클리프카페&펍,33.24432939,126.4149199,19
2021,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,집의기록상점,33.44648684,126.2970093,19
2023,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,GS25 예래자스름점,33.25640633,126.4017856,19
2025,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,그랜드메르호텔제주,33.2396394,126.386162,19
2026,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,평대리해수욕장,33.53352676,126.84086,19
2029,d_d001737,33.43538153739949,126.49824835312377,2022-09-27,2022-10-01,오는정김밥,33.24959557,126.5676211,19
2030,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,허니문하우스,33.24415532,126.5787127,165
2031,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,제주국제공항,33.50707896,126.492769,165
2033,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,히든클리프호텔&네이쳐,33.25477649,126.4025951,165
2034,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,한라산1100고지,33.35807817,126.4622197,165
2035,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,도두봉,33.50798635,126.4683501,165
2036,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,해비치호텔앤드리조트 제주,33.32144142,126.8446725,165
2037,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,히든클리프호텔&네이쳐,33.25477649,126.4025951,165
2038,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,하라케케,33.24286405,126.5277197,165
2039,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,중문색달해수욕장,33.24503815,126.4114987,165
2040,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,제주국제공항,33.50707896,126.492769,165
2042,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,맥도날드 탑동점,33.51669691,126.5266612,165
2043,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,동도원,33.23963438,126.4417404,165
2044,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,퍼스트렌트카,33.50269316,126.4865269,165
2045,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,다랑쉬오름,33.47768586,126.8215359,165
2047,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,해비치호텔앤드리조트 제주,33.32144142,126.8446725,165
2048,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,퍼스트렌트카,33.50269316,126.4865269,165
2049,d_d001747,33.5543659417798,126.6159162038522,2022-10-02,2022-10-05,골막식당,33.50247172,126.5384001,165
2051,d_d001788,33.400876663876396,126.42794304211715,2022-10-06,2022-10-10,라마다프라자 제주호텔,33.51878088,126.5178794,225
2053,d_d001788,33.400876663876396,126.42794304211715,2022-10-06,2022-10-10,라마다프라자 제주호텔,33.51878088,126.5178794,225
2054,d_d001788,33.400876663876396,126.42794304211715,2022-10-06,2022-10-10,우무,33.40588987,126.2564457,225
2056,d_d001788,33.400876663876396,126.42794304211715,2022-10-06,2022-10-10,흑돼지BBQ,33.24682758,126.5596588,225
2058,d_d001788,33.400876663876396,126.42794304211715,2022-10-06,2022-10-10,히든클리프호텔&네이쳐,33.25477649,126.4025951,225
2060,d_d001788,33.400876663876396,126.42794304211715,2022-10-06,2022-10-10,제주김만복 본점,33.4970354,126.5089219,225
2061,d_d001788,33.400876663876396,126.42794304211715,2022-10-06,2022-10-10,협재해수욕장,33.39386608,126.2391575,225
2062,d_d001803,33.34401862749117,126.33932013530733,2022-09-25,2022-09-26,한촌설렁탕 제주동광육거리점,33.30997636,126.3412776,172
2063,d_d001803,33.34401862749117,126.33932013530733,2022-09-25,2022-09-26,남송이오름,33.31221422,126.306819,172
2064,d_d001803,33.34401862749117,126.33932013530733,2022-09-25,2022-09-26,신화워터파크,33.30607406,126.3153985,172
2065,d_d001803,33.34401862749117,126.33932013530733,2022-09-25,2022-09-26,신화테마파크,33.30475888,126.3152821,172
2066,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,위호텔,33.2861974,126.4440806,52
2067,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,아리랑렌트카,33.51494245,126.5020614,52
2068,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,중문미로파크,33.26344889,126.3824238,52
2069,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,새별오름,33.36627759,126.3577307,52
2070,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,에코랜드테마파크,33.44833873,126.6702787,52
2071,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,제주국제공항,33.50707896,126.492769,52
2072,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,제주신라호텔 더 파크뷰,33.24714559,126.4079618,52
2073,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,쪼끌락,33.55776256,126.755193,52
2074,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,론푸드차이나,33.2512488,126.4270039,52
2075,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,원앤온리,33.23922235,126.3191925,52
2076,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,오설록티뮤지엄,33.30591329,126.2894893,52
2077,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,오설록티뮤지엄,33.30591329,126.2894893,52
2078,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,고사리식당,33.45281198,126.7074422,52
2079,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,국립제주박물관,33.51359629,126.5488761,52
2080,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,제주동문시장,33.51278396,126.5283034,52
2081,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,함덕해수욕장,33.54306157,126.6692389,52
2082,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,에코랜드호텔,33.45104915,126.6723937,52
2083,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,캔디원,33.47129381,126.7077502,52
2084,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,우동카덴,33.43583724,126.6792945,52
2085,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,바이나흐튼 크리스마스박물관,33.29157208,126.3278579,52
2086,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,쇠소깍,33.25424607,126.6224051,52
2087,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,램앤블랙 (구.램하우스),33.43692114,126.6731393,52
2088,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,위호텔,33.2861974,126.4440806,52
2089,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,제주특별자치도 민속자연사박물관,33.50634441,126.5315261,52
2090,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,박물관은살아있다 제주중문점,33.25492848,126.408741,52
2091,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,에코랜드호텔,33.45104915,126.6723937,52
2092,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,제주국제공항,33.50707896,126.492769,52
2093,d_d001833,33.50099907889103,126.59736638214515,2022-10-07,2022-10-13,제주시새우리 제주점,33.5146122,126.5207376,52
2097,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,스누피가든,33.44335922,126.7796675,45
2098,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,새별오름,33.36627759,126.3577307,45
2099,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,온28,33.41102223,126.8977526,45
2100,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,온28,33.41102223,126.8977526,45
2101,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,노형수퍼마켙,33.46482488,126.4553556,45
2104,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,신창풍차해안,33.34534328,126.1776275,45
2105,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,틴더타운,33.55688315,126.8018604,45
2106,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,제주성읍마을,33.38495973,126.8014989,45
2107,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,숙소,33.41102124,126.8977546,45
2109,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,9.81파크,33.39028982,126.366664,45
2110,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,수목원길야시장,33.47014229,126.4878862,45
2111,d_d001849,33.43214415079256,126.68191220000001,2022-10-03,2022-10-06,제주맥주 양조장,33.35850382,126.2412102,45
2112,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,더벤티 해비치리조트점,33.32484674,126.8438523,184
2113,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,산방산호텔,33.24967708,126.2932594,184
2114,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,이마트 서귀포점,33.2483545,126.5092014,184
2115,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,연돈볼카츠 제주성산일출봉점,33.46207851,126.9347311,184
2116,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,함덕해수욕장,33.54306157,126.6692389,184
